,CANTON,EDAD,ES_URBANO,SEXO,ES_DEPENDIENTE,ESTADO_VIVIENDA,E.HACINAMIENTO,ALFABETIZACION,ESCOLARIDAD_PROMEDIO,ASISTENCIA_EDUCACION,FUERZA_DE_TRABAJO,SEGURO,N.EXTRANJERO,C.DISCAPACIDAD,POBLACION_TOTAL,SUPERFICIE,DENSIDAD_POBLACION,VIVIENDAS_INDIVIDUALES_OCUPADAS,PROMEDIO_DE_OCUPANTES,P.JEFAT.FEMENINA,P.JEFAT.COMPARTIDA,VOTO_R1,VOTO_R2,ES_ENTRENAMIENTO,PREDICCION_R1,PREDICCION_R2,PREDICCION_R2_CON_R1
308,BUENOS AIRES,59,1,0,0,1,0,1,6.4,0,0,0,0,0,45244,2384.2,19,12205,3.7,25.3,6.7,LIBERACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
309,GRECIA,43,1,1,0,1,0,1,9.8,0,0,1,0,0,76898,395.7,194,21709,3.53,24.0,7.0,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
310,SAN JOSE,30,1,1,0,1,0,1,10.3,0,0,1,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
311,ALAJUELA,32,1,0,0,1,0,1,11.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
312,PUNTARENAS,59,1,0,0,0,0,1,6.4,0,0,1,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
313,LA UNION,34,1,1,0,1,1,1,9.2,0,1,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
314,ESCAZU,25,1,0,0,1,0,1,13.4,0,1,0,0,0,56509,34.5,1638,16565,3.4,32.5,8.7,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
315,DESAMPARADOS,47,1,1,0,1,0,1,8.6,1,0,0,0,1,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
316,ATENAS,55,1,1,0,1,0,1,7.3,0,1,0,0,0,25460,127.2,200,7472,3.41,22.9,8.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
317,DESAMPARADOS,32,1,1,0,1,0,1,11.6,0,1,0,1,1,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
318,TURRIALBA,62,1,0,0,1,1,1,8.0,0,1,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
319,JIMENEZ,60,1,0,0,0,0,1,7.2,0,0,0,0,0,14669,286.4,51,4113,3.56,25.6,10.0,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
320,CANHAS,44,1,0,0,0,0,1,10.3,0,0,0,0,0,26201,682.2,38,7172,3.65,28.8,6.0,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
321,LIBERIA,27,0,1,0,1,0,1,10.4,0,1,0,0,0,62987,1436.5,44,16577,3.75,33.1,7.5,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
322,VAZQUEZ DE CORONADO,40,1,0,0,1,0,1,10.8,0,1,1,0,0,60486,222.2,272,17155,3.52,31.3,8.1,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
323,JIMENEZ,42,0,0,0,1,0,1,7.4,0,0,0,0,0,14669,286.4,51,4113,3.56,25.6,10.0,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
324,GOICOECHEA,25,1,0,0,1,0,1,9.5,0,0,0,1,0,115084,31.5,3653,32520,3.53,37.1,7.3,ACCION CIUDADANA,ACCION CIUDADANA,1,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,ACCION CIUDADANA
325,GRECIA,60,1,1,0,0,0,1,8.6,0,0,1,0,0,76898,395.7,194,21709,3.53,24.0,7.0,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
326,SAN JOSE,18,1,1,0,1,0,1,9.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,BLANCO,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
327,OREAMUNO,29,1,1,0,1,0,1,8.8,0,1,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
328,SANTA CRUZ,35,1,0,0,1,0,1,7.5,0,0,0,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
329,CARTAGO,48,0,1,0,0,0,1,9.8,1,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
330,CURRIDABAT,59,1,1,0,1,0,1,9.4,0,0,0,0,0,65206,15.9,4088,19146,3.4,35.2,8.5,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
331,CARTAGO,19,1,1,0,1,0,1,9.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
332,ALAJUELA,18,1,1,0,0,0,1,8.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
333,OREAMUNO,47,1,0,0,1,0,1,6.8,0,0,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
334,SAN JOSE,53,1,0,0,1,0,1,11.2,0,1,0,0,1,288054,44.6,6456,81903,3.5,39.6,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
335,POCOCI,18,1,1,0,1,0,1,7.6,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
336,CARTAGO,53,0,0,0,0,0,1,8.6,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
337,ALAJUELITA,19,1,0,0,1,0,1,6.7,0,1,0,0,0,77603,21.2,3666,19832,3.91,36.3,5.8,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
338,TILARAN,40,1,1,0,1,0,1,8.3,0,0,0,0,0,19640,638.4,31,6018,3.26,24.8,9.5,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
339,MORAVIA,34,1,1,0,1,0,1,11.7,0,1,0,0,0,56919,28.6,1989,16874,3.36,33.9,8.3,ACCION CIUDADANA,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
340,DESAMPARADOS,36,1,0,0,0,0,1,8.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
341,SAN JOSE,32,1,0,0,0,0,1,12.3,0,0,0,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
342,MONTES DE OCA,28,1,1,0,1,0,1,12.9,0,1,0,0,0,49132,15.2,3241,16589,2.94,40.4,9.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
343,GRECIA,32,1,0,0,0,0,1,9.8,0,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,RESTAURACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
344,ALAJUELITA,34,1,0,0,1,0,1,7.7,1,0,0,0,0,77603,21.2,3666,19832,3.91,36.3,5.8,ACCION CIUDADANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
345,COTO BRUS,64,0,0,0,1,0,1,6.6,0,0,1,0,0,38453,933.9,41,10936,3.5,24.6,7.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
346,DESAMPARADOS,53,1,0,0,0,1,1,6.7,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
347,SARAPIQUI,53,0,0,0,0,0,0,2.6,0,0,0,0,0,57147,2140.5,27,15768,3.6,24.0,5.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
348,PALMARES,57,0,1,0,0,0,1,9.2,0,0,0,0,0,34716,38.1,912,9657,3.58,27.6,9.5,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
349,CARTAGO,43,1,0,0,1,0,1,9.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
350,PARAISO,42,1,0,0,1,0,1,6.3,0,0,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
351,MORAVIA,44,1,1,0,0,0,1,13.7,0,0,0,0,0,56919,28.6,1989,16874,3.36,33.9,8.3,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
352,SANTA CRUZ,28,1,0,0,1,0,0,9.5,0,0,0,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
353,DESAMPARADOS,46,0,0,0,0,0,1,11.6,0,0,1,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
354,ASERRI,23,1,0,0,1,0,1,7.7,0,0,0,0,1,57892,167.1,346,16120,3.59,30.0,5.8,ACCION CIUDADANA,ACCION CIUDADANA,1,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,RESTAURACION NACIONAL
355,SANTA ANA,43,1,0,0,1,0,1,12.2,0,0,0,0,1,49123,61.4,800,14235,3.43,29.8,10.2,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,ACCION CIUDADANA
356,POCOCI,52,0,0,0,0,0,1,4.4,0,1,0,1,0,125962,2403.5,52,36238,3.46,26.5,6.3,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
357,POCOCI,60,0,0,0,1,0,1,3.4,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
358,LA UNION,24,1,1,0,0,1,1,11.2,1,1,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
359,SAN JOSE,44,1,1,0,1,0,1,9.3,1,0,1,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
360,ATENAS,20,1,0,0,1,0,1,7.4,1,0,1,0,0,25460,127.2,200,7472,3.41,22.9,8.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
361,ACOSTA,62,0,0,0,1,0,1,6.0,0,1,0,0,0,20209,342.2,59,5871,3.44,26.5,4.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
362,LA UNION,58,1,1,0,1,0,1,7.0,0,0,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
363,DESAMPARADOS,18,1,0,0,0,0,1,8.6,1,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
364,SAN CARLOS,34,1,1,0,1,0,1,7.6,0,0,0,1,0,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
365,LIBERIA,64,0,1,0,0,0,1,5.5,0,1,0,0,0,62987,1436.5,44,16577,3.75,33.1,7.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
366,ACOSTA,28,1,0,0,1,0,1,5.7,0,0,0,0,0,20209,342.2,59,5871,3.44,26.5,4.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
367,ALAJUELA,37,0,1,0,0,0,1,9.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
368,LA UNION,62,1,0,0,1,0,1,8.0,0,0,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
369,SAN RAMON,51,1,0,0,0,0,1,8.9,0,0,0,0,1,80566,1018.6,79,23301,3.44,28.4,8.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
370,MORA,23,1,0,0,0,1,1,7.9,1,0,0,0,0,26294,162.0,162,7782,3.38,28.7,10.1,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
371,MATINA,32,1,1,0,0,0,1,7.7,0,1,0,0,0,37721,772.6,49,10410,3.59,22.6,2.7,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
372,SAN JOSE,50,1,1,0,0,0,1,11.2,0,1,0,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
373,SANTO DOMINGO,51,1,0,0,0,0,1,10.2,0,1,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,ACCION CIUDADANA,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
374,OREAMUNO,47,1,0,0,0,0,1,7.8,0,1,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,ACCION CIUDADANA,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
375,GOICOECHEA,49,1,1,0,0,0,1,10.5,0,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
376,LIMON,53,1,0,0,1,1,1,9.0,0,1,1,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
377,TURRIALBA,28,0,0,0,0,0,1,6.3,1,1,1,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,ACCION CIUDADANA,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
378,LA UNION,60,1,0,0,1,0,1,8.0,0,0,0,0,1,99399,44.8,2217,26979,3.67,31.5,8.4,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
379,TURRIALBA,64,1,1,0,1,0,1,7.0,0,0,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
380,LA CRUZ,44,0,1,0,0,0,1,6.1,0,0,1,0,0,19181,1383.9,14,4732,4.05,27.6,7.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
381,TURRIALBA,24,0,1,0,1,0,1,10.3,0,0,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,ACCION CIUDADANA,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
382,LA UNION,22,1,1,0,1,0,1,11.2,0,1,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
383,HEREDIA,20,1,1,0,0,0,1,9.2,0,1,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
384,LA UNION,24,1,0,0,1,0,1,12.2,0,0,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,RESTAURACION NACIONAL,NULO,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
385,SAN JOSE,43,1,0,0,1,1,1,11.3,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
386,DESAMPARADOS,21,1,1,0,1,1,1,10.6,1,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
387,PEREZ ZELEDON,29,1,0,0,1,0,1,7.1,0,1,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,NUEVA GENERACION,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
388,ALAJUELA,19,1,1,0,0,0,1,8.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
389,SIQUIRRES,47,0,1,0,1,0,1,5.2,0,0,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
390,TURRIALBA,47,0,0,0,1,1,1,6.3,0,0,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
391,VAZQUEZ DE CORONADO,55,1,0,0,0,0,1,7.4,0,1,0,0,0,60486,222.2,272,17155,3.52,31.3,8.1,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
392,ALAJUELA,54,0,0,0,1,0,1,8.4,0,0,0,1,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
393,NANDAYURE,60,0,1,0,1,0,1,6.2,0,1,0,0,0,11121,565.6,20,3307,3.35,23.8,11.2,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
394,PEREZ ZELEDON,42,0,0,0,1,0,1,7.1,0,0,1,0,1,134534,1905.5,71,38508,3.48,29.3,7.8,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
395,PUNTARENAS,23,1,1,0,1,0,1,10.3,0,0,1,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
396,ALAJUELA,41,1,0,0,1,0,1,7.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
397,SANTA CRUZ,20,1,1,0,0,0,1,11.5,0,0,0,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
398,SAN JOSE,63,1,0,0,0,0,1,11.2,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
399,POCOCI,58,1,0,0,1,0,1,3.4,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
400,GUATUSO,57,0,1,0,1,0,1,5.5,0,0,0,0,0,15508,758.3,20,4409,3.51,22.4,7.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
401,HEREDIA,58,1,1,0,0,1,1,11.4,0,1,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
402,SIQUIRRES,50,0,1,0,1,0,1,3.2,0,1,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
403,SARAPIQUI,59,1,0,0,0,0,1,2.6,0,0,1,0,0,57147,2140.5,27,15768,3.6,24.0,5.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
404,GOICOECHEA,21,1,1,0,1,1,1,11.5,1,1,1,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
405,SAN JOSE,50,1,0,0,1,0,1,9.2,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
406,GOICOECHEA,22,1,0,0,1,0,1,12.5,1,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
407,SARAPIQUI,47,0,1,0,0,0,1,5.4,1,1,0,0,0,57147,2140.5,27,15768,3.6,24.0,5.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
408,TURRIALBA,21,1,0,0,0,0,1,8.3,1,1,0,0,1,69616,1642.7,42,20453,3.4,26.5,8.3,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
409,DESAMPARADOS,64,1,0,0,1,1,1,8.7,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
410,ALAJUELA,25,1,1,0,1,0,1,9.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
