CANTON,EDAD,ES_URBANO,SEXO,ES_DEPENDIENTE,ESTADO_VIVIENDA,E.HACINAMIENTO,ALFABETIZACION,ESCOLARIDAD_PROMEDIO,ASISTENCIA_EDUCACION,FUERZA_DE_TRABAJO,SEGURO,N.EXTRANJERO,C.DISCAPACIDAD,POBLACION_TOTAL,SUPERFICIE,DENSIDAD_POBLACION,VIVIENDAS_INDIVIDUALES_OCUPADAS,PROMEDIO_DE_OCUPANTES,P.JEFAT.FEMENINA,P.JEFAT.COMPARTIDA,VOTO_R1,VOTO_R2,ES_ENTRENAMIENTO,PREDICCION_R1,PREDICCION_R2,PREDICCION_R2_CON_R1
CURRIDABAT,36,1,0,0,1,0,1,12.3,1,1,1,0,0,65206,15.9,4088,19146,3.4,35.2,8.5,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,52,1,0,0,1,0,1,7.2,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NARANJO,52,0,0,0,0,0,1,6.1,0,1,0,0,0,42713,126.6,337,11678,3.65,26.4,7.2,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,53,1,1,0,0,0,1,9.2,1,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,34,0,1,0,0,0,1,6.6,0,0,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,57,1,1,0,1,0,1,6.7,0,0,1,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,60,1,0,0,0,0,1,7.0,0,0,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,UNIDAD SOCIAL CRISTIANA,NULO,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA CRUZ,27,0,1,0,0,0,1,7.5,0,0,1,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,40,1,1,0,0,1,1,7.6,0,0,0,0,1,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,40,1,0,0,1,0,1,9.9,0,1,0,0,0,40660,53.8,756,11291,3.59,27.4,9.5,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,32,1,0,0,1,0,1,10.3,1,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,21,1,1,0,1,0,1,10.8,0,1,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,27,0,1,0,0,0,1,8.6,0,1,0,0,1,163745,3348.0,49,44966,3.62,24.7,7.6,NUEVA GENERACION,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TALAMANCA,44,0,1,0,1,0,1,5.9,0,0,0,1,0,30712,2809.9,11,7999,3.83,26.7,5.2,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
EL GUARCO,18,0,0,0,0,0,1,11.2,0,0,0,0,0,41793,167.7,249,10831,3.83,23.7,7.3,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,23,1,0,0,0,0,1,10.7,0,1,0,0,0,77603,21.2,3666,19832,3.91,36.3,5.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,34,1,1,0,1,0,1,9.8,0,1,0,0,0,60486,222.2,272,17155,3.52,31.3,8.1,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GUATUSO,26,0,1,0,0,1,1,6.8,0,0,0,0,0,15508,758.3,20,4409,3.51,22.4,7.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,38,0,1,0,1,0,1,9.4,0,0,1,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAFAEL,30,1,0,0,1,0,1,11.6,0,0,0,0,0,45965,48.4,950,12957,3.54,30.5,10.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,19,1,1,0,1,0,1,10.8,0,0,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,51,1,1,0,1,0,1,5.7,0,0,0,0,1,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BAGACES,28,1,1,0,0,1,1,7.8,0,0,0,0,0,19536,1273.5,15,5615,3.48,26.8,5.5,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,58,1,1,0,1,0,1,6.0,0,0,0,0,1,69616,1642.7,42,20453,3.4,26.5,8.3,ACCION CIUDADANA,NULO,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,52,1,1,0,1,0,1,8.8,0,0,0,0,0,40660,53.8,756,11291,3.59,27.4,9.5,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,43,1,1,0,0,0,1,9.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ZARCERO,47,1,1,0,1,0,1,8.2,0,1,1,0,1,12205,155.1,79,3333,3.65,21.0,6.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,58,1,1,0,0,0,1,9.2,0,1,0,0,0,49132,15.2,3241,16589,2.94,40.4,9.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORA,43,1,1,0,0,0,1,8.9,0,0,0,1,0,26294,162.0,162,7782,3.38,28.7,10.1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TILARAN,21,1,0,0,1,0,1,9.3,0,0,0,0,0,19640,638.4,31,6018,3.26,24.8,9.5,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,51,1,0,0,1,0,1,10.2,0,0,0,0,1,40072,24.8,1613,11496,3.48,30.4,10.1,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SARAPIQUI,21,0,1,0,0,0,1,4.4,1,0,0,0,0,57147,2140.5,27,15768,3.6,24.0,5.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,37,1,1,0,1,0,1,10.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,56,1,1,0,1,0,1,8.4,0,1,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,39,1,1,0,0,0,1,7.6,0,0,0,0,1,125962,2403.5,52,36238,3.46,26.5,6.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARRILLO,42,1,1,0,1,1,1,9.8,0,0,0,0,0,37122,577.5,64,10141,3.65,29.2,5.8,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TARRAZU,24,1,1,0,0,0,1,5.5,0,0,0,0,0,16280,297.5,55,4551,3.58,23.0,13.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,50,0,1,0,1,0,1,6.4,0,0,1,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,50,1,0,0,1,0,1,8.2,0,1,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LEON CORTES CASTRO,26,1,0,0,0,0,1,6.1,0,0,0,0,0,12200,120.8,101,3377,3.61,21.7,5.7,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,38,1,0,0,1,0,1,10.8,0,0,0,0,0,60486,222.2,272,17155,3.52,31.3,8.1,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,59,1,0,0,1,0,1,6.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,33,1,0,0,0,0,1,9.6,0,1,0,1,0,208411,118.3,1762,57355,3.62,34.2,6.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SIQUIRRES,37,1,1,0,1,0,0,8.2,0,1,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE ORO,26,1,0,0,1,0,1,10.9,0,0,1,0,0,12950,244.8,53,3929,3.29,24.8,8.4,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,32,1,0,0,1,0,1,7.6,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,60,1,0,0,0,0,1,8.6,0,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,31,1,0,0,1,0,1,11.2,0,0,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,40,1,1,0,1,0,1,9.4,0,1,1,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
QUEPOS,59,0,1,0,0,0,1,7.3,1,0,0,0,0,26861,543.8,49,8094,3.32,24.6,8.0,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,22,1,1,0,0,0,1,7.3,1,0,0,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,46,1,1,0,0,0,1,11.5,1,1,1,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA ANA,28,1,1,0,1,0,1,9.2,0,0,0,0,0,49123,61.4,800,14235,3.43,29.8,10.2,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,38,1,0,0,1,0,1,10.3,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,57,1,0,0,0,0,1,5.6,0,0,0,0,0,77603,21.2,3666,19832,3.91,36.3,5.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,32,1,0,0,0,0,1,10.4,0,0,0,1,0,254886,388.4,656,72031,3.49,28.2,7.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,34,1,1,0,0,0,1,8.4,1,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,20,1,1,0,1,1,1,8.4,1,0,0,1,0,254886,388.4,656,72031,3.49,28.2,7.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,58,1,1,0,1,0,1,4.6,0,1,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PURISCAL,18,0,1,0,1,0,1,8.2,0,0,0,0,0,33004,553.7,60,9787,3.36,28.2,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,57,1,1,0,0,0,1,6.6,0,0,0,0,1,147898,287.8,514,38618,3.8,28.7,6.4,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
EL GUARCO,42,1,0,0,0,0,1,8.2,1,0,0,0,0,41793,167.7,249,10831,3.83,23.7,7.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN PABLO,62,1,0,0,1,0,1,8.7,0,1,0,0,0,27671,7.5,3675,8006,3.44,32.5,11.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,57,1,1,0,1,0,1,5.8,0,1,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,FRENTE AMPLIO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAFAEL,53,1,1,0,1,0,1,7.3,0,1,0,0,0,45965,48.4,950,12957,3.54,30.5,10.3,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,53,0,1,0,0,0,1,7.7,0,0,0,0,0,50825,1333.7,38,15038,3.38,30.7,5.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,22,1,0,0,1,0,1,10.2,0,0,0,0,1,99399,44.8,2217,26979,3.67,31.5,8.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,43,1,0,0,1,0,1,11.6,0,1,1,0,1,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MATINA,32,1,0,0,1,0,1,7.7,0,0,0,0,0,37721,772.6,49,10410,3.59,22.6,2.7,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SIQUIRRES,22,1,0,0,0,0,1,6.2,0,0,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,20,0,0,0,0,0,1,6.6,0,0,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LIMON,53,0,0,0,1,0,1,5.0,0,1,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,ACCESIBILIDAD SIN EXCLUSION,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SIQUIRRES,27,0,1,0,1,0,1,5.2,1,1,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,NULO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,20,0,0,0,1,0,1,6.6,1,1,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NARANJO,19,1,1,0,0,0,1,9.5,0,0,0,0,0,42713,126.6,337,11678,3.65,26.4,7.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,35,1,0,0,1,0,1,10.2,1,0,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,64,0,0,0,0,0,1,7.7,0,0,0,0,0,50825,1333.7,38,15038,3.38,30.7,5.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN PABLO,46,1,1,0,1,0,1,14.0,0,1,1,0,0,27671,7.5,3675,8006,3.44,32.5,11.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,27,0,1,0,1,0,1,11.0,0,0,0,0,1,50825,1333.7,38,15038,3.38,30.7,5.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,39,1,0,0,1,1,1,10.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,62,1,0,0,1,0,1,5.4,1,1,1,0,0,254886,388.4,656,72031,3.49,28.2,7.6,NUEVA GENERACION,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,57,1,0,0,0,0,1,7.2,1,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,33,1,0,0,1,0,0,9.3,0,0,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,22,1,1,0,1,0,1,8.0,0,0,0,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,20,0,0,0,1,0,1,8.6,0,1,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PALMARES,60,1,0,0,1,0,1,8.2,0,0,0,0,0,34716,38.1,912,9657,3.58,27.6,9.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LEON CORTES CASTRO,42,0,0,0,1,0,0,8.1,0,0,0,0,0,12200,120.8,101,3377,3.61,21.7,5.7,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAFAEL,27,1,0,0,1,0,1,10.6,0,1,1,1,0,45965,48.4,950,12957,3.54,30.5,10.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PURISCAL,38,0,0,0,1,0,1,8.2,1,0,1,0,0,33004,553.7,60,9787,3.36,28.2,6.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,19,1,0,0,0,0,1,9.3,1,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,62,1,0,0,0,1,1,6.6,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BELEN,60,1,1,0,1,0,1,7.7,0,0,0,0,0,21633,12.1,1780,6011,3.59,28.6,10.6,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA CRUZ,31,1,0,0,0,0,1,9.5,0,0,1,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,54,1,0,0,0,0,1,8.7,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN PABLO,44,1,0,0,1,0,1,13.0,0,1,0,0,0,27671,7.5,3675,8006,3.44,32.5,11.3,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NARANJO,19,0,0,0,0,0,1,8.5,1,0,0,1,0,42713,126.6,337,11678,3.65,26.4,7.2,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TIBAS,29,1,1,0,0,0,1,13.1,0,1,0,0,0,64842,8.1,7956,19160,3.38,40.1,7.6,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
COTO BRUS,46,0,0,0,0,0,1,6.4,0,0,0,0,0,38453,933.9,41,10936,3.5,24.6,7.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,54,1,0,0,1,0,1,10.2,0,0,1,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,34,1,0,0,1,0,1,9.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,58,0,1,0,1,0,1,8.6,0,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,44,0,1,0,1,0,1,6.6,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
EL GUARCO,32,1,0,0,1,0,1,10.2,0,0,0,0,1,41793,167.7,249,10831,3.83,23.7,7.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,57,1,1,0,0,0,1,10.4,0,0,0,1,0,65206,15.9,4088,19146,3.4,35.2,8.5,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NANDAYURE,60,0,1,0,0,0,1,7.2,0,0,0,0,0,11121,565.6,20,3307,3.35,23.8,11.2,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,57,1,1,0,1,0,1,6.0,0,1,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,31,1,0,0,0,0,1,9.3,0,0,1,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,57,1,1,0,1,0,1,11.2,0,1,0,1,1,40072,24.8,1613,11496,3.48,30.4,10.1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
